data	zs	data.1	zs.1	data.2	zs.2	data.3	zs.3	data.4	zs.4	data.5	zs.5	data.6	zs.6	data.7	zs.7	data.8	zs.8	data.9	zs.9
14944.52865	-0.0184931680384177	14944.52865	-0.0194955140954288	14944.52865	-0.0194928361446559	14944.52865	-0.0194447972082653	14944.52865	-0.0185619325633749	14944.52865	-0.00262992254870721	14944.52865	-0.031452086273882	14944.52865	-0.150350194784606	14944.52865	-0.357996536231819	14944.52865	-0.386299528284831
14914.08322	-0.0184931680384177	14914.08322	-0.0194955141103722	14914.08322	-0.0194928364123102	14914.08322	-0.0194448020022453	14914.08322	-0.018562018312208	14914.08322	-0.0026310447642869	14914.08322	-0.0314722585531671	14914.08322	-0.150581385520198	14914.08322	-0.358572500627684	14914.08322	-0.387024790621264
14902.96221	-0.0184931680384177	14902.96221	-0.0194955141158307	14902.96221	-0.0194928365100782	14902.96221	-0.0194448037533751	14902.96221	-0.0185620496342694	14902.96221	-0.00263145468363058	14902.96221	-0.0314796270192933	14902.96221	-0.150665834138018	14902.96221	-0.358782887073402	14902.96221	-0.387289712144661
14900.93835	-0.0184931680384177	14900.93835	-0.0194955141168241	14900.93835	-0.0194928365278705	14900.93835	-0.0194448040720549	14900.93835	-0.0185620553344232	14900.93835	-0.00263152928291275	14900.93835	-0.0314809679715857	14900.93835	-0.150681202542476	14900.93835	-0.358821174307388	14900.93835	-0.387337923959446
14891.10397	-0.0184931680384177	14891.10397	-0.0194955141216511	14891.10397	-0.0194928366143273	14891.10397	-0.0194448056205902	14891.10397	-0.0185620830327217	14891.10397	-0.00263189177720015	14891.10397	-0.031487483953129	14891.10397	-0.150755880993275	14891.10397	-0.359007220381804	14891.10397	-0.387572195750521
14806.62491	-0.0184931680384177	14806.62491	-0.0194955141631157	14806.62491	-0.0194928373570065	14806.62491	-0.0194448189227811	14806.62491	-0.0185623209659949	14806.62491	-0.00263500566711037	14806.62491	-0.0315434573846772	14806.62491	-0.151397382066622	14806.62491	-0.360605388998773	14806.62491	-0.389584631785591
14791.44302	-0.0184931680384177	14791.44302	-0.0194955141705673	14791.44302	-0.0194928374904748	14791.44302	-0.0194448213133428	14791.44302	-0.0185623637254287	14791.44302	-0.0026355652700947	14791.44302	-0.0315535164748314	14791.44302	-0.151512667425272	14791.44302	-0.360892598872371	14791.44302	-0.389946290432319
14772.75414	-0.0184931680384177	14772.75414	-0.0194955141797404	14772.75414	-0.019492837654774	14772.75414	-0.01944482425612	14772.75414	-0.0185624163622169	14772.75414	-0.0026362541403883	14772.75414	-0.0315658991971935	14772.75414	-0.151654583499855	14772.75414	-0.361246153723742	14772.75414	-0.390391491593022
14767.24371	-0.0184931680384177	14767.24371	-0.019495514182445	14767.24371	-0.0194928377032177	14767.24371	-0.0194448251238	14767.24371	-0.0185624318822126	14767.24371	-0.00263645725430053	14767.24371	-0.0315695502519804	14767.24371	-0.151696427558721	14767.24371	-0.36135039963145	14767.24371	-0.390522759482375
14745.73147	-0.0184931680384177	14745.73147	-0.0194955141930038	14745.73147	-0.0194928378923379	14745.73147	-0.0194448285111474	14745.73147	-0.0185624924709274	14745.73147	-0.0026372501933683	14745.73147	-0.0315838036526822	14745.73147	-0.151859783129322	14745.73147	-0.361757366598751	14745.73147	-0.391035217918478
14682.37935	-0.0184931680384177	14682.37935	-0.0194955142240987	14682.37935	-0.0194928384492842	14682.37935	-0.0194448384866608	14682.37935	-0.0185626709006741	14682.37935	-0.00263958534633116	14682.37935	-0.0316257789723916	14682.37935	-0.152340854450178	14682.37935	-0.362955857325358	14682.37935	-0.39254437402398
14599.66124	-0.0184931680384177	14599.66124	-0.019495514264699	14599.66124	-0.0194928391764824	14599.66124	-0.0194448515115702	14599.66124	-0.0185629038742732	14599.66124	-0.00264263432779618	14599.66124	-0.0316805856483641	14599.66124	-0.152968983555193	14599.66124	-0.3645207124203	14599.66124	-0.394514861211182
14586.44317	-0.0184931680384177	14586.44317	-0.0194955142711868	14586.44317	-0.0194928392926862	14586.44317	-0.0194448535929059	14586.44317	-0.0185629411026545	14586.44317	-0.00264312154456688	14586.44317	-0.0316893435670288	14586.44317	-0.153069356429756	14586.44317	-0.364770770892198	14586.44317	-0.394829738298854
14582.18542	-0.0184931680384177	14582.18542	-0.0194955142732766	14582.18542	-0.0194928393301173	14582.18542	-0.0194448542633372	14582.18542	-0.0185629530945066	14582.18542	-0.00264327848481652	14582.18542	-0.0316921646315408	14582.18542	-0.153101688124676	14582.18542	-0.364851318692196	14582.18542	-0.394931165203087
14560.36463	-0.0184931680384177	14560.36463	-0.0194955142839869	14560.36463	-0.01949283952195	14560.36463	-0.0194448576992693	14560.36463	-0.0185630145522452	14560.36463	-0.00264408279700718	14560.36463	-0.0317066224687302	14560.36463	-0.153267386703783	14560.36463	-0.365264122785606	14560.36463	-0.39545097382915
